Local time,Open,High,Low,Close,Volume
05.04.2021 04:15:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:16:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:17:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:18:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:19:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:20:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:21:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:22:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:23:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:24:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:25:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:26:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:27:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:28:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:29:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:30:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:31:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:32:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:33:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:34:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:35:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:36:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:37:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:38:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:39:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:40:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:41:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:42:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:43:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:44:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:45:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:46:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:47:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:48:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:49:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:50:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:51:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:52:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:53:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:54:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:55:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:56:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:57:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:58:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 04:59:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:00:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:01:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:02:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:03:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:04:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:05:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:06:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:07:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:08:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:09:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:10:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:11:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:12:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:13:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:14:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:15:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
05.04.2021 05:16:00.000 GMT+0300,3161.693,3161.693,3161.693,3161.693,0
